Beleuchtungsstärke vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Beleuchtungsstärke ( lux )
-1,114	3,7
-1,115	3,8
-1,118	3,9
-1,122	3,7
-1,123	3,8
-1,123	3,9
-1,125	3,7
-1,126	3,7
-1,128	3,9
-1,131	3,7
-1,133	3,7
-1,133	3,8
-1,134	3,7
-1,134	3,7
-1,136	3,8
-1,139	3,7
-1,140	3,7
-1,142	3,8
-1,142	3,9
-1,142	3,7
-1,144	3,8
-1,144	3,9
-1,144	3,7
-1,145	3,8
-1,145	3,9
-1,147	3,7
-1,147	3,8
-1,148	3,9
-1,148	3,7
-1,150	3,7
-1,150	3,9
-1,151	3,7
-1,151	3,7
-1,151	3,9
-1,151	3,7
-1,153	3,7
-1,153	3,8
-1,153	3,7
-1,153	3,7
-1,155	3,8
-1,155	3,7
-1,156	3,7
-1,156	3,8
-1,158	3,9
-1,158	3,7
-1,159	3,8
-1,159	3,9
-1,161	3,7
-1,161	3,7
-1,162	3,9
-1,162	3,7
-1,164	3,7
-1,164	3,9
-1,166	3,7
-1,167	3,7
-1,169	3,8
-1,170	3,7
-1,170	3,7
-1,172	3,8
-1,172	3,7
-1,173	3,7
-1,175	3,8
-1,177	3,7
-1,180	3,7
-1,181	3,8
-1,184	3,9
-1,188	3,7
-1,191	3,8
-1,192	3,9
-1,195	3,7
-1,199	3,7
-1,202	3,9
-1,205	3,7
-1,208	3,7
-1,210	3,9
-1,213	3,7
-1,214	3,7
-1,216	3,8
-1,216	3,7
-1,217	3,7
-1,221	3,8
-1,224	3,7
-1,227	3,7
-1,227	3,8
-1,227	3,7
-1,227	3,7
-1,227	3,8
-1,228	3,9
-1,230	3,7
-1,230	3,7
-1,232	3,9
-1,233	3,7
-1,235	3,7
-1,236	3,9
-1,238	3,7
-1,239	3,7
-1,243	3,8
-1,244	3,7
-1,246	3,7
-1,246	3,8
-1,247	3,7
-1,249	3,7
-1,249	3,8
-1,250	3,7
-1,252	3,7
-1,252	3,8
-1,253	3,7
-1,255	3,7
-1,257	3,7
-1,258	3,9
-1,260	3,7
-1,261	3,7
-1,263	3,9
-1,263	3,7
-1,264	3,7
-1,266	3,8
-1,268	3,7
-1,269	3,7
-1,271	3,8
-1,271	3,7
-1,272	3,7
-1,274	3,8
-1,275	3,7
-1,277	3,7
-1,277	3,8
-1,277	3,7
-1,277	3,7
-1,279	3,8
-1,279	3,7
-1,279	3,7
-1,279	3,7
-1,280	3,9
-1,280	3,7
-1,280	3,7
-1,280	3,9
-1,280	3,7
-1,280	3,7
-1,282	3,8
-1,282	3,7
-1,282	3,7
-1,283	3,8
-1,283	3,7
-1,285	3,7
-1,285	3,8
-1,286	3,7
-1,288	3,7
-1,290	3,8
-1,291	3,7
-1,293	3,7
-1,294	3,7
-1,294	3,8
-1,296	3,7
-1,297	3,7
-1,299	3,8
-1,301	3,7
-1,304	3,7
-1,305	3,8
-1,307	3,7
-1,308	3,7
-1,308	3,8
-1,312	3,7
-1,315	3,7
-1,318	3,8
-1,319	3,7
-1,319	3,7
-1,321	3,8
-1,324	3,7
-1,327	3,7
-1,330	3,7
-1,332	3,8
-1,332	3,7
-1,334	3,7
-1,334	3,9
-1,337	3,7
-1,338	3,7
-1,340	3,8
-1,340	3,7
-1,340	3,7
-1,340	3,8
-1,341	3,7
-1,341	3,7
-1,343	3,8
-1,343	3,7
-1,345	3,7
-1,346	3,8
-1,346	3,7
-1,348	3,7
-1,351	3,8
-1,352	3,8
-1,354	3,7
-1,354	3,7
-1,356	3,8
-1,356	3,7
-1,357	3,7
-1,359	3,9
-1,360	3,7
-1,362	3,7
-1,365	3,8
-1,367	3,7
-1,368	3,7
-1,370	3,8
-1,373	3,7
-1,374	3,7
-1,378	3,8
-1,379	3,7
-1,382	3,7
-1,385	3,8
-1,387	3,7
-1,390	3,7
-1,393	3,8
-1,396	3,8
-1,400	3,7
-1,401	3,7
-1,403	3,8
-1,404	3,7
-1,406	3,7
-1,407	3,8
-1,409	3,7
-1,411	3,7
-1,411	3,8
-1,412	3,7
-1,412	3,7
-1,412	3,8
-1,412	3,7
-1,412	3,7
-1,414	3,8
-1,415	3,7
-1,417	3,7
-1,420	3,8
-1,422	3,8
-1,422	3,7
-1,423	3,8
-1,426	3,8
-1,428	3,7
-1,429	3,8
-1,431	3,8
-1,431	3,7
-1,433	3,7
-1,434	3,8
-1,436	3,7
-1,436	3,7
-1,437	3,8
-1,439	3,7
-1,439	3,7
-1,440	3,8
-1,440	3,7
-1,442	3,7
-1,442	3,8
-1,444	3,7
-1,445	3,7
-1,445	3,8
-1,447	3,7
-1,447	3,7
-1,448	3,8
-1,450	3,8
-1,451	3,7
-1,451	3,8
-1,453	3,8
-1,453	3,7
-1,453	3,7
-1,455	3,8
-1,456	3,7
-1,458	3,7
-1,458	3,8
-1,459	3,7
-1,459	3,7
-1,461	3,8
-1,461	3,7
-1,462	3,7
-1,464	3,8
-1,464	3,7
-1,464	3,7
-1,466	3,8
-1,466	3,8
-1,467	3,7
-1,467	3,8
-1,469	3,8
-1,469	3,7
-1,470	3,7
-1,470	3,8
-1,470	3,7
-1,470	3,7
-1,470	3,8
-1,472	3,7
-1,472	3,7
-1,473	3,8
-1,473	3,7
-1,473	3,7
-1,473	3,8
-1,475	3,7
-1,475	3,7
-1,475	3,8
-1,475	3,8
-1,475	3,7
-1,477	3,8
-1,477	3,8
-1,477	3,7
-1,478	3,8
-1,478	3,8
-1,480	3,7
-1,481	3,7
-1,483	3,8
-1,486	3,7
-1,488	3,7
-1,491	3,8
-1,494	3,7
-1,495	3,7
-1,495	3,9
-1,497	3,7
-1,499	3,7
-1,500	3,8
-1,502	3,7
-1,505	3,7
-1,506	3,8
-1,510	3,8
-1,513	3,7
-1,514	3,8
-1,516	3,8
-1,516	3,7
-1,517	3,7
-1,521	3,8
-1,524	3,7
-1,527	3,7
-1,528	3,8
-1,532	3,7
-1,533	3,7
-1,535	3,9
-1,536	3,7
-1,536	3,7
-1,539	3,9
-1,541	3,7
-1,544	3,7
-1,546	3,8
-1,547	3,8
-1,547	3,7
-1,547	3,8
-1,547	3,8
-1,549	3,7
-1,550	3,7
-1,550	3,8
-1,550	3,7
-1,552	3,7
-1,554	3,8
-1,555	3,7
-1,557	3,7
-1,558	3,8
-1,560	3,7
-1,560	3,7
-1,561	3,9
-1,565	3,7
-1,566	3,7
-1,568	3,9
-1,569	3,7
-1,571	3,7
-1,572	3,9
-1,574	3,7
-1,576	3,7
-1,576	3,7
-1,577	3,8
-1,579	3,7
-1,580	3,7
-1,582	3,8
-1,583	3,7
-1,585	3,7
-1,588	3,8
-1,590	3,7
-1,591	3,7
-1,593	3,8
-1,594	3,7
-1,596	3,7
-1,598	3,8
-1,599	3,7
-1,601	3,7
-1,602	3,9
-1,604	3,7
-1,604	3,7
-1,605	3,9
-1,608	3,7
-1,610	3,7
-1,612	3,7
-1,613	3,8
-1,615	3,7
-1,616	3,7
-1,616	3,8
-1,618	3,7
-1,618	3,7
-1,619	3,8
-1,619	3,7
-1,621	3,7
-1,621	3,8
-1,623	3,7
-1,623	3,7
-1,624	3,9
-1,624	3,7
-1,624	3,7
-1,626	3,9
-1,626	3,7
-1,627	3,7
-1,627	3,7
-1,629	3,8
-1,630	3,7
-1,630	3,7
-1,632	3,8
-1,634	3,7
-1,635	3,7
-1,637	3,8
-1,637	3,7
-1,638	3,7
-1,640	3,8
-1,641	3,7
-1,641	3,7
-1,643	3,9
-1,643	3,7
-1,645	3,7
-1,646	3,9
-1,648	3,7
-1,648	3,7
-1,649	3,9
-1,649	3,8
-1,649	3,7
-1,651	3,7
-1,651	3,8
-1,652	3,7
-1,652	3,7
-1,652	3,8
-1,654	3,7
-1,654	3,7
-1,654	3,8
-1,656	3,7
-1,656	3,7
-1,657	3,8
-1,657	3,7
-1,659	3,7
-1,659	3,9
-1,660	3,7
-1,660	3,7
-1,662	3,9
-1,663	3,7
-1,663	3,7
-1,665	3,9
-1,665	3,8
-1,667	3,7
-1,667	3,7
-1,668	3,8
-1,670	3,7
-1,671	3,7
-1,671	3,8
-1,673	3,7
-1,674	3,7
-1,676	3,8
-1,679	3,7
-1,679	3,7
-1,681	3,9
-1,681	3,7
-1,682	3,7
-1,684	3,9
-1,687	3,7
-1,689	3,7
-1,689	3,9
-1,689	3,8
-1,689	3,7
-1,689	3,9
-1,689	3,8
-1,689	3,7
-1,689	3,7
-1,689	3,8
-1,689	3,7
-1,689	3,7
-1,689	3,8
-1,690	3,7
-1,692	3,7
-1,693	3,9
-1,696	3,7
-1,698	3,7
-1,700	3,9
-1,701	3,7
-1,701	3,7
-1,704	3,9
-1,707	3,8
-1,711	3,7
-1,715	3,9
-1,717	3,8
-1,718	3,7
-1,722	3,9
-1,725	3,8
-1,726	3,7
-1,729	3,7
-1,731	3,8
-1,731	3,7
-1,733	3,7
-1,734	3,8
-1,734	3,7
-1,736	3,7
-1,737	3,9
-1,739	3,7
-1,740	3,7
-1,742	3,9
-1,742	3,8
-1,744	3,7
-1,745	3,9
-1,747	3,8
-1,748	3,7
-1,748	3,9
-1,750	3,8
-1,750	3,7
-1,751	3,9
-1,753	3,8
-1,755	3,7
-1,756	3,7
-1,756	3,8
-1,758	3,7
-1,759	3,7
-1,761	3,9
-1,762	3,7
-1,764	3,7
-1,766	3,9
-1,767	3,8
-1,769	3,7
-1,770	3,9
-1,772	3,8
-1,775	3,7
-1,777	3,9
-1,778	3,8
-1,781	3,7
-1,784	3,9
-1,788	3,8
-1,789	3,7
-1,791	3,7
-1,792	3,9
-1,794	3,7
-1,797	3,7
-1,800	3,9
-1,802	3,7
-1,805	3,7
-1,806	3,9
-1,808	3,8
-1,810	3,7
-1,811	3,9
-1,813	3,8
-1,814	3,7
-1,814	3,9
-1,814	3,8
-1,816	3,7
-1,816	3,9
-1,816	3,8
-1,816	3,7
-1,816	3,9
-1,816	3,8
-1,816	3,7
-1,816	3,7
-1,816	3,9
-1,816	3,7
-1,817	3,7
-1,821	3,9
-1,822	3,7
-1,824	3,7
-1,825	3,9
-1,825	3,8
-1,827	3,7
-1,828	3,9
-1,830	3,8
-1,832	3,7
-1,833	3,9
-1,835	3,8
-1,836	3,7
-1,838	3,9
-1,841	3,8
-1,843	3,7
-1,844	3,9
-1,846	3,9
-1,847	3,7
-1,847	3,7
-1,849	3,9
-1,849	3,7
-1,849	3,7
-1,850	3,9
-1,850	3,8
-1,850	3,7
-1,852	3,9
-1,852	3,8
-1,854	3,7
-1,854	3,9
-1,855	3,8
-1,857	3,7
-1,857	3,9
-1,858	3,8
-1,858	3,7
-1,860	3,9
-1,860	3,9
-1,861	3,7
-1,861	3,9
-1,863	3,9
-1,863	3,7
-1,863	3,7
-1,863	3,9
-1,863	3,8
-1,865	3,7
-1,865	3,9
-1,865	3,8
-1,865	3,7
-1,865	3,9
-1,865	3,8
-1,866	3,7
-1,866	3,9
-1,866	3,8
-1,868	3,7
-1,871	3,9
-1,872	3,9
-1,876	3,7
-1,877	3,9
-1,880	3,9
-1,883	3,7
-1,887	3,7
-1,890	3,9
-1,894	3,8
-1,896	3,7
-1,899	3,9
-1,901	3,8
-1,902	3,7
-1,905	3,9
-1,909	3,8
-1,910	3,7
-1,912	3,9
-1,913	3,8
-1,915	3,7
-1,915	3,9
-1,916	3,8
-1,918	3,7
-1,918	3,9
-1,920	3,9
-1,921	3,7
-1,923	3,9
-1,926	3,9
-1,927	3,8
-1,929	3,7
-1,929	3,9
-1,931	3,8
-1,932	3,7
-1,934	3,9
-1,935	3,8
-1,935	3,7
-1,937	3,9
-1,938	3,8
-1,940	3,7
-1,942	3,9
-1,943	3,9
-1,943	3,7
-1,945	3,9
-1,946	3,9
-1,948	3,7
-1,948	3,9
-1,949	3,9
-1,951	3,8
-1,953	3,7
-1,954	3,9
-1,956	3,8
-1,959	3,7
-1,960	3,9
-1,962	3,8
-1,963	3,7
-1,965	3,9
-1,967	3,8
-1,970	3,7
-1,971	3,9
-1,973	3,8
-1,974	3,7
-1,976	3,9
-1,978	3,9
-1,979	3,7
-1,981	3,9
-1,982	3,9
-1,984	3,7
-1,984	3,9
-1,985	3,9
-1,987	3,8
-1,989	3,7
-1,989	3,9
-1,989	3,8
-1,990	3,7
-1,990	3,9
-1,990	3,8
-1,990	3,7
-1,990	3,9
-1,992	3,8
-1,992	3,7
-1,992	3,9
-1,992	3,9
-1,992	3,7
-1,992	3,9
-1,992	3,9
-1,992	3,7
-1,992	3,9
-1,992	3,9
-1,992	3,8
-1,992	3,7
-1,992	3,9
-1,992	3,8
-1,992	3,7
-1,992	3,9
-1,992	3,8
-1,992	3,7
-1,992	3,9
-1,993	3,8
-1,993	3,7
-1,993	3,9
-1,993	3,9
-1,993	3,7
-1,993	3,9
-1,993	3,9
-1,993	3,7
-1,993	3,9
-1,993	3,9
-1,993	3,8
-1,993	3,9
-1,993	3,9
-1,993	3,8
-1,993	3,9
-1,993	3,9
-1,993	3,8
-1,993	3,7
-1,993	3,9
-1,993	3,8
-1,993	3,7
