Beleuchtungsstärke vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Beleuchtungsstärke ( lux )
0,129	3,6
0,130	3,3
0,132	3,4
0,134	3,5
0,135	3,3
0,137	3,4
0,138	3,5
0,140	3,4
0,141	3,4
0,141	3,5
0,143	3,6
0,145	3,4
0,146	3,5
0,148	3,6
0,151	3,3
0,152	3,4
0,154	3,5
0,156	3,3
0,157	3,4
0,160	3,5
0,163	3,4
0,167	3,4
0,170	3,5
0,170	3,4
0,171	3,4
0,170	3,5
0,168	3,6
0,168	3,3
0,170	3,4
0,171	3,6
0,171	3,3
0,171	3,4
0,171	3,5
0,171	3,3
0,173	3,4
0,173	3,5
0,173	3,4
0,173	3,4
0,173	3,5
0,173	3,6
0,173	3,4
0,173	3,4
0,173	3,6
0,173	3,3
0,173	3,4
0,173	3,5
0,173	3,3
0,173	3,4
0,173	3,5
0,173	3,4
0,173	3,4
0,173	3,5
0,173	3,6
0,174	3,4
0,176	3,5
0,178	3,6
0,181	3,4
0,182	3,4
0,184	3,6
0,185	3,3
0,188	3,4
0,190	3,5
0,193	3,4
0,195	3,4
0,195	3,5
0,196	3,4
0,196	3,4
0,196	3,5
0,196	3,6
0,196	3,4
0,196	3,5
0,196	3,6
0,195	3,4
0,193	3,4
0,192	3,6
0,193	3,4
0,198	3,4
0,204	3,5
0,209	3,4
0,214	3,4
0,217	3,5
0,220	3,4
0,221	3,4
0,226	3,5
0,229	3,6
0,232	3,4
0,234	3,5
0,236	3,6
0,237	3,4
0,239	3,4
0,240	3,6
0,243	3,4
0,245	3,4
0,247	3,5
0,248	3,4
0,251	3,4
0,254	3,5
0,256	3,6
0,259	3,4
0,261	3,5
0,262	3,6
0,264	3,4
0,267	3,5
0,270	3,6
0,275	3,4
0,278	3,4
0,281	3,6
0,283	3,4
0,284	3,4
0,287	3,5
0,291	3,4
0,294	3,4
0,295	3,5
0,295	3,6
0,295	3,4
0,295	3,5
0,297	3,6
0,300	3,4
0,303	3,5
0,305	3,6
0,308	3,4
0,309	3,4
0,311	3,6
0,313	3,4
0,316	3,4
0,317	3,6
0,319	3,4
0,319	3,4
0,319	3,5
0,319	3,6
0,322	3,4
0,325	3,5
0,328	3,6
0,330	3,4
0,331	3,5
0,333	3,6
0,335	3,4
0,336	3,4
0,338	3,6
0,339	3,4
0,341	3,4
0,342	3,6
0,344	3,4
0,346	3,4
0,349	3,5
0,350	3,6
0,352	3,4
0,352	3,5
0,353	3,6
0,353	3,4
0,355	3,5
0,357	3,6
0,358	3,4
0,358	3,4
0,360	3,6
0,360	3,4
0,360	3,4
0,360	3,5
0,360	3,4
0,361	3,4
0,361	3,5
0,361	3,6
0,361	3,4
0,363	3,5
0,363	3,6
0,363	3,4
0,364	3,5
0,364	3,6
0,366	3,4
0,368	3,4
0,369	3,6
0,371	3,4
0,372	3,4
0,374	3,5
0,375	3,4
0,377	3,4
0,377	3,5
0,379	3,6
0,380	3,4
0,380	3,5
0,382	3,6
0,382	3,4
0,382	3,5
0,382	3,6
0,382	3,4
0,382	3,4
0,383	3,6
0,383	3,4
0,383	3,4
0,383	3,5
0,383	3,4
0,385	3,4
0,386	3,5
0,386	3,6
0,388	3,4
0,388	3,5
0,390	3,6
0,391	3,4
0,394	3,5
0,397	3,6
0,401	3,4
0,404	3,5
0,407	3,6
0,410	3,4
0,412	3,4
0,415	3,6
0,416	3,4
0,418	3,4
0,419	3,5
0,421	3,6
0,421	3,4
0,424	3,5
0,426	3,6
0,429	3,4
0,430	3,5
0,432	3,6
0,434	3,4
0,435	3,5
0,437	3,6
0,440	3,4
0,443	3,5
0,446	3,6
0,449	3,4
0,451	3,4
0,454	3,5
0,456	3,6
0,459	3,4
0,460	3,5
0,462	3,6
0,463	3,4
0,467	3,5
0,468	3,6
0,471	3,4
0,474	3,5
0,476	3,6
0,478	3,4
0,478	3,4
0,481	3,6
0,482	3,4
0,484	3,4
0,487	3,5
0,489	3,6
0,489	3,4
0,490	3,5
0,492	3,6
0,493	3,4
0,498	3,5
0,501	3,6
0,506	3,4
0,507	3,5
0,509	3,6
0,511	3,4
0,514	3,4
0,515	3,6
0,517	3,4
0,518	3,4
0,520	3,5
0,522	3,6
0,525	3,4
0,526	3,5
0,528	3,6
0,529	3,4
0,531	3,5
0,534	3,6
0,536	3,4
0,537	3,5
0,539	3,6
0,540	3,4
0,542	3,4
0,543	3,6
0,545	3,7
0,547	3,4
0,548	3,5
0,550	3,6
0,551	3,4
0,553	3,5
0,554	3,6
0,554	3,4
0,556	3,5
0,558	3,6
0,558	3,4
0,559	3,5
0,559	3,6
0,559	3,4
0,561	3,4
0,561	3,6
0,561	3,6
0,562	3,4
0,562	3,5
0,562	3,6
0,564	3,4
0,564	3,5
0,564	3,6
0,564	3,4
0,564	3,5
0,564	3,6
0,565	3,4
0,565	3,5
0,565	3,6
0,565	3,4
0,567	3,4
0,567	3,6
0,569	3,6
0,570	3,4
0,572	3,5
0,573	3,6
0,576	3,4
0,578	3,5
0,580	3,6
0,581	3,4
0,583	3,5
0,584	3,6
0,584	3,4
0,586	3,5
0,586	3,6
0,586	3,4
0,587	3,5
0,587	3,6
0,589	3,7
0,591	3,4
0,592	3,6
0,594	3,7
0,595	3,4
0,595	3,5
0,597	3,6
0,600	3,4
0,602	3,5
0,603	3,6
0,603	3,4
0,605	3,5
0,605	3,6
0,606	3,7
0,608	3,4
0,611	3,6
0,613	3,7
0,614	3,4
0,616	3,5
0,617	3,6
0,619	3,4
0,620	3,5
0,622	3,6
0,625	3,4
0,625	3,5
0,628	3,6
0,630	3,4
0,631	3,5
0,635	3,6
0,636	3,7
0,638	3,5
0,639	3,6
0,642	3,7
0,644	3,4
0,646	3,5
0,647	3,7
0,650	3,4
0,652	3,5
0,655	3,6
0,657	3,4
0,658	3,5
0,660	3,6
0,663	3,4
0,664	3,5
0,666	3,6
0,668	3,4
0,669	3,5
0,671	3,6
0,672	3,7
0,674	3,4
0,675	3,6
0,677	3,7
0,679	3,4
0,680	3,5
0,682	3,7
0,683	3,4
0,683	3,5
0,685	3,6
0,686	3,4
0,688	3,5
0,690	3,6
0,691	3,4
0,693	3,5
0,694	3,6
0,696	3,7
0,697	3,5
0,699	3,6
0,699	3,7
0,701	3,4
0,702	3,5
0,704	3,7
0,705	3,4
0,707	3,5
0,708	3,6
0,710	3,4
0,712	3,5
0,712	3,6
0,713	3,4
0,715	3,5
0,716	3,6
0,718	3,7
0,719	3,5
0,719	3,6
0,721	3,7
0,723	3,5
0,723	3,6
0,724	3,7
0,726	3,4
0,727	3,5
0,729	3,7
0,730	3,4
0,730	3,5
0,732	3,6
0,734	3,5
0,735	3,5
0,737	3,6
0,738	3,5
0,738	3,5
0,740	3,6
0,740	3,7
0,740	3,5
0,741	3,6
0,741	3,7
0,743	3,4
0,743	3,5
0,745	3,7
0,745	3,4
0,746	3,5
0,748	3,6
0,748	3,4
0,748	3,5
0,748	3,6
0,749	3,5
0,749	3,5
0,749	3,6
0,749	3,7
0,749	3,5
0,749	3,6
0,749	3,7
0,749	3,4
0,749	3,5
0,749	3,7
0,749	3,4
0,749	3,5
0,749	3,6
0,749	3,4
0,749	3,5
0,749	3,6
0,749	3,4
0,749	3,5
0,749	3,6
0,749	3,7
0,749	3,5
0,749	3,6
0,749	3,7
0,751	3,4
0,751	3,6
0,752	3,7
0,752	3,4
0,754	3,5
0,756	3,6
0,757	3,4
0,760	3,5
0,762	3,6
0,762	3,4
0,763	3,5
0,765	3,6
0,768	3,7
0,770	3,5
0,770	3,6
0,770	3,7
0,771	3,4
0,773	3,5
0,776	3,7
0,779	3,4
0,782	3,5
0,784	3,6
0,785	3,4
0,787	3,5
0,789	3,6
0,792	3,5
0,795	3,5
0,796	3,6
0,796	3,7
0,796	3,5
0,796	3,6
0,796	3,7
0,798	3,5
0,800	3,5
0,801	3,7
0,803	3,4
0,804	3,5
0,806	3,6
0,807	3,4
0,811	3,5
0,812	3,6
0,814	3,5
0,815	3,5
0,817	3,6
0,817	3,7
0,818	3,5
0,820	3,6
0,822	3,7
0,822	3,5
0,822	3,6
0,823	3,7
0,823	3,5
0,825	3,5
0,826	3,7
0,828	3,5
0,829	3,5
0,829	3,6
0,831	3,5
0,833	3,5
0,834	3,6
0,836	3,7
0,837	3,5
0,839	3,6
0,840	3,7
0,844	3,5
0,845	3,6
0,848	3,7
0,850	3,5
0,851	3,5
0,853	3,7
0,855	3,5
0,858	3,5
0,861	3,6
0,864	3,5
0,867	3,5
0,870	3,6
0,872	3,5
0,875	3,5
0,877	3,6
0,880	3,7
0,883	3,5
0,884	3,6
0,888	3,7
0,889	3,5
0,891	3,6
0,891	3,7
0,892	3,5
0,894	3,5
0,894	3,7
0,895	3,5
0,895	3,5
0,897	3,6
0,900	3,5
0,902	3,5
0,903	3,6
0,905	3,7
0,906	3,5
0,906	3,6
0,908	3,7
0,909	3,5
0,911	3,6
0,913	3,7
0,914	3,5
0,916	3,5
0,919	3,7
0,922	3,5
0,924	3,5
0,924	3,6
0,925	3,5
0,927	3,5
0,928	3,6
0,931	3,7
0,935	3,5
0,936	3,6
0,936	3,7
0,938	3,5
0,939	3,6
0,941	3,7
0,944	3,5
0,944	3,6
0,946	3,7
0,947	3,5
0,949	3,5
0,950	3,7
0,950	3,4
0,952	3,5
0,952	3,6
0,952	3,5
0,952	3,5
0,952	3,6
0,952	3,7
0,953	3,5
0,953	3,6
0,955	3,7
0,955	3,5
0,957	3,6
0,957	3,7
0,957	3,4
0,957	3,5
0,958	3,7
0,958	3,4
0,958	3,5
0,958	3,6
0,960	3,4
0,960	3,5
0,960	3,6
0,961	3,7
0,961	3,5
0,961	3,6
0,963	3,7
0,963	3,4
0,963	3,6
0,964	3,7
0,964	3,4
0,964	3,5
0,966	3,6
0,966	3,4
0,966	3,5
0,966	3,6
0,968	3,4
0,968	3,5
0,969	3,6
0,971	3,7
0,972	3,5
0,974	3,6
0,975	3,7
0,977	3,4
0,977	3,6
0,979	3,7
0,980	3,4
0,982	3,5
0,985	3,7
0,985	3,4
0,986	3,5
0,988	3,6
0,988	3,4
0,990	3,5
0,991	3,6
0,993	3,4
0,993	3,5
0,993	3,6
0,994	3,7
0,996	3,5
0,996	3,6
0,999	3,7
1,001	3,5
1,001	3,5
1,002	3,7
1,004	3,4
1,005	3,5
1,005	3,6
1,007	3,4
1,008	3,5
1,008	3,6
1,010	3,4
1,012	3,5
1,013	3,6
1,015	3,7
1,018	3,5
1,019	3,6
1,023	3,7
1,024	3,5
1,024	3,6
1,026	3,7
1,027	3,4
1,029	3,5
1,029	3,7
1,030	3,4
1,032	3,5
1,032	3,6
1,034	3,4
1,035	3,5
1,037	3,6
1,040	3,7
1,041	3,5
1,043	3,6
1,043	3,7
1,045	3,5
1,046	3,6
1,048	3,7
1,051	3,5
1,052	3,5
1,054	3,7
1,054	3,4
1,054	3,5
1,056	3,6
1,059	3,4
1,062	3,5
1,063	3,6
1,067	3,7
1,068	3,5
1,070	3,6
1,071	3,7
1,073	3,5
1,074	3,6
1,076	3,7
1,078	3,4
1,079	3,5
1,081	3,7
1,082	3,5
1,084	3,5
1,085	3,6
1,087	3,7
1,089	3,5
1,090	3,6
1,092	3,7
1,092	3,5
1,093	3,6
1,095	3,7
1,096	3,5
1,098	3,5
1,100	3,7
1,101	3,4
1,103	3,5
1,103	3,6
1,104	3,4
1,106	3,5
1,107	3,6
1,109	3,7
1,109	3,5
1,111	3,6
1,112	3,7
1,112	3,5
1,114	3,6
1,115	3,7
1,117	3,4
1,118	3,5
1,120	3,6
1,122	3,4
1,123	3,5
1,125	3,6
1,126	3,4
1,128	3,5
1,129	3,6
1,131	3,7
1,134	3,5
1,137	3,6
1,139	3,7
1,142	3,4
1,145	3,6
1,148	3,7
1,151	3,4
1,153	3,5
1,155	3,6
1,155	3,4
1,155	3,5
1,155	3,6
1,156	3,4
1,156	3,5
1,156	3,6
1,156	3,7
1,156	3,5
1,156	3,6
1,156	3,7
1,156	3,4
1,156	3,5
1,156	3,6
1,156	3,4
1,158	3,5
1,158	3,6
1,158	3,4
1,159	3,5
1,159	3,6
1,161	3,4
1,161	3,5
1,161	3,6
1,162	3,7
1,164	3,4
1,166	3,5
1,166	3,7
1,167	3,4
1,167	3,5
1,169	3,6
1,169	3,4
1,169	3,5
1,170	3,6
1,170	3,4
1,172	3,5
1,172	3,6
1,173	3,7
1,173	3,4
1,175	3,6
1,175	3,7
1,177	3,4
1,177	3,5
1,178	3,6
1,180	3,4
1,181	3,5
1,181	3,6
1,183	3,4
1,183	3,5
1,183	3,6
1,183	3,4
1,183	3,5
1,183	3,6
1,183	3,4
1,183	3,4
1,184	3,6
1,186	3,6
1,189	3,4
1,192	3,5
1,194	3,6
1,195	3,4
1,195	3,5
1,197	3,6
1,199	3,4
1,200	3,5
1,202	3,6
1,202	3,4
1,203	3,5
1,205	3,6
1,205	3,7
1,206	3,4
1,206	3,6
1,208	3,7
1,210	3,4
1,211	3,5
1,213	3,6
1,214	3,4
1,216	3,5
1,217	3,6
1,219	3,4
1,221	3,5
1,222	3,6
1,224	3,4
1,225	3,5
1,227	3,6
1,228	3,4
1,232	3,4
1,233	3,6
1,236	3,7
1,238	3,4
1,241	3,5
1,243	3,6
1,246	3,4
1,249	3,5
1,250	3,6
1,253	3,4
1,255	3,5
1,257	3,6
1,258	3,4
1,260	3,5
1,261	3,6
1,263	3,4
1,264	3,5
1,266	3,6
1,268	3,7
1,269	3,4
1,271	3,6
1,271	3,7
1,272	3,4
1,272	3,5
1,274	3,6
1,274	3,4
1,275	3,5
1,277	3,6
1,277	3,4
1,279	3,5
1,280	3,6
1,282	3,4
1,283	3,5
1,285	3,6
1,286	3,7
1,288	3,4
1,288	3,5
1,290	3,6
1,291	3,4
1,293	3,5
1,296	3,6
1,297	3,4
1,297	3,5
1,299	3,6
1,301	3,4
1,304	3,5
1,305	3,6
1,305	3,4
1,307	3,4
1,308	3,6
1,308	3,6
1,310	3,4
1,312	3,5
1,313	3,6
1,315	3,4
1,316	3,5
1,318	3,6
1,319	3,4
1,319	3,5
1,323	3,6
1,324	3,4
1,326	3,5
1,327	3,6
1,329	3,6
1,332	3,4
1,334	3,6
1,335	3,6
1,335	3,4
1,337	3,5
1,338	3,6
1,340	3,4
1,341	3,5
1,343	3,6
1,343	3,4
1,345	3,5
1,345	3,6
1,346	3,4
1,348	3,4
1,349	3,6
1,351	3,6
1,352	3,4
1,352	3,5
1,354	3,6
1,356	3,4
1,357	3,5
1,359	3,6
1,360	3,4
1,362	3,5
1,362	3,6
1,363	3,4
1,363	3,5
1,365	3,6
1,367	3,4
1,367	3,4
1,368	3,6
1,368	3,6
1,368	3,4
1,370	3,5
1,370	3,6
1,371	3,4
1,371	3,5
1,373	3,6
1,373	3,4
1,373	3,5
1,374	3,6
1,374	3,4
1,376	3,4
1,378	3,6
1,378	3,4
1,379	3,4
1,381	3,5
1,382	3,6
1,384	3,4
1,385	3,5
1,385	3,6
1,387	3,4
1,389	3,5
1,390	3,6
1,392	3,4
1,393	3,5
1,393	3,6
1,395	3,4
1,396	3,4
1,398	3,6
1,398	3,4
1,398	3,4
1,400	3,5
1,400	3,6
1,400	3,4
1,401	3,5
1,401	3,6
1,403	3,4
1,403	3,5
1,403	3,6
1,403	3,4
1,403	3,5
1,404	3,6
1,404	3,4
1,406	3,4
1,406	3,6
1,407	3,4
1,409	3,4
1,409	3,5
1,411	3,6
1,412	3,4
1,414	3,5
1,414	3,6
1,415	3,4
1,417	3,5
1,418	3,6
1,420	3,4
1,422	3,5
1,423	3,6
1,425	3,4
1,426	3,4
1,428	3,6
1,429	3,4
1,431	3,4
1,431	3,5
1,433	3,6
1,434	3,4
1,436	3,5
1,437	3,6
1,439	3,4
1,442	3,5
1,444	3,6
1,445	3,4
1,447	3,5
1,448	3,6
1,450	3,4
1,451	3,4
1,453	3,5
1,455	3,6
1,456	3,4
1,458	3,5
1,459	3,6
1,461	3,4
1,462	3,5
1,464	3,6
1,466	3,4
1,467	3,5
1,469	3,6
1,470	3,4
1,472	3,4
1,473	3,6
1,475	3,6
1,475	3,4
1,477	3,5
1,478	3,6
1,480	3,4
1,481	3,5
1,483	3,6
1,483	3,4
1,484	3,5
1,484	3,6
1,486	3,4
1,486	3,5
1,488	3,6
1,489	3,4
1,489	3,4
1,491	3,6
1,491	3,6
1,492	3,4
1,492	3,5
1,494	3,6
1,495	3,4
1,497	3,5
1,499	3,6
1,499	3,4
1,500	3,5
1,502	3,6
1,502	3,4
1,503	3,5
1,503	3,6
1,505	3,4
1,506	3,4
1,506	3,6
1,508	3,6
1,508	3,4
1,510	3,5
1,510	3,6
1,511	3,4
1,513	3,5
1,513	3,6
1,514	3,4
1,514	3,5
1,516	3,6
1,516	3,4
1,517	3,5
1,517	3,6
1,519	3,4
1,521	3,4
1,521	3,6
1,522	3,6
1,524	3,4
1,525	3,5
1,525	3,6
1,527	3,4
1,527	3,5
1,528	3,6
1,528	3,4
1,530	3,5
1,532	3,6
1,532	3,4
1,533	3,5
1,533	3,6
1,535	3,4
1,535	3,4
1,536	3,5
1,536	3,6
1,538	3,4
1,538	3,5
1,539	3,6
1,539	3,4
1,539	3,5
1,541	3,6
1,541	3,4
1,543	3,5
1,543	3,6
1,543	3,4
1,543	3,4
1,544	3,6
1,544	3,4
1,544	3,4
1,544	3,5
1,546	3,6
1,546	3,4
1,547	3,5
1,547	3,6
1,549	3,4
1,550	3,5
1,552	3,6
1,555	3,4
1,555	3,5
1,557	3,6
1,558	3,4
1,558	3,4
1,560	3,6
1,561	3,4
1,563	3,4
1,565	3,5
1,565	3,6
1,566	3,4
1,568	3,5
1,568	3,6
1,568	3,4
1,569	3,5
1,569	3,6
1,569	3,4
1,569	3,5
1,569	3,6
1,569	3,4
1,569	3,4
1,569	3,6
1,571	3,4
1,571	3,4
1,571	3,5
1,571	3,6
1,571	3,4
1,571	3,5
1,571	3,6
1,572	3,4
1,574	3,5
1,577	3,6
1,580	3,4
1,582	3,5
1,583	3,6
1,583	3,4
1,585	3,4
1,585	3,6
1,587	3,6
1,588	3,4
1,588	3,5
1,588	3,6
1,590	3,4
1,590	3,5
1,591	3,6
1,593	3,4
1,594	3,5
1,594	3,6
1,596	3,4
1,598	3,5
1,599	3,6
1,601	3,4
1,602	3,4
1,604	3,6
1,604	3,4
1,605	3,4
1,605	3,5
1,607	3,6
1,608	3,4
1,610	3,5
1,612	3,6
1,613	3,4
1,615	3,5
1,616	3,6
1,618	3,4
1,619	3,5
1,621	3,6
1,623	3,4
1,624	3,4
1,626	3,6
1,627	3,4
1,627	3,4
1,629	3,5
1,630	3,6
1,632	3,4
1,634	3,5
1,635	3,6
1,637	3,4
1,638	3,5
1,638	3,6
1,640	3,4
1,641	3,5
1,643	3,6
1,645	3,4
1,646	3,4
1,649	3,6
1,651	3,4
1,652	3,4
1,654	3,5
1,656	3,6
1,657	3,4
1,659	3,5
1,660	3,6
1,662	3,4
1,663	3,5
1,665	3,6
1,668	3,4
1,670	3,5
1,670	3,6
1,671	3,4
1,673	3,4
1,676	3,6
1,678	3,4
1,679	3,4
1,679	3,5
1,681	3,6
1,681	3,4
1,682	3,5
1,684	3,6
1,685	3,4
1,685	3,5
1,687	3,6
1,689	3,4
1,689	3,5
1,690	3,6
1,692	3,4
1,692	3,4
1,693	3,6
1,695	3,6
1,696	3,4
1,698	3,5
1,700	3,6
1,701	3,4
1,701	3,5
1,703	3,6
1,704	3,4
1,704	3,5
1,706	3,6
1,707	3,4
1,707	3,5
1,709	3,6
1,711	3,4
1,711	3,4
1,712	3,6
1,712	3,6
1,714	3,4
1,714	3,5
1,715	3,6
1,717	3,4
1,717	3,5
1,718	3,6
1,718	3,4
1,720	3,5
1,722	3,6
1,722	3,4
1,723	3,5
1,723	3,6
1,725	3,4
1,725	3,4
1,726	3,6
1,726	3,6
1,728	3,4
1,728	3,5
1,729	3,6
1,729	3,4
1,729	3,5
1,731	3,6
1,731	3,4
1,733	3,5
1,733	3,6
1,733	3,4
1,734	3,5
1,734	3,6
1,734	3,4
1,736	3,4
1,737	3,6
1,737	3,6
1,739	3,4
1,740	3,5
1,742	3,6
1,742	3,4
1,744	3,5
1,745	3,6
1,747	3,4
1,748	3,5
1,750	3,6
1,751	3,4
1,753	3,5
1,755	3,6
1,755	3,4
1,756	3,4
1,758	3,6
1,759	3,6
1,761	3,4
1,762	3,5
1,762	3,6
1,764	3,4
1,764	3,5
1,766	3,6
1,766	3,4
1,766	3,5
1,767	3,6
1,767	3,4
1,767	3,5
1,767	3,6
1,767	3,4
1,767	3,4
1,767	3,6
1,767	3,6
1,767	3,4
1,767	3,5
1,767	3,6
1,767	3,4
1,769	3,5
1,770	3,6
1,773	3,4
1,775	3,5
1,777	3,6
1,780	3,4
1,781	3,5
1,784	3,6
1,786	3,4
1,789	3,5
1,791	3,6
1,792	3,6
1,794	3,4
1,795	3,6
1,797	3,6
1,800	3,4
1,800	3,5
1,802	3,6
1,805	3,4
1,806	3,5
1,810	3,6
1,811	3,4
1,813	3,5
1,814	3,6
1,816	3,4
1,817	3,5
1,819	3,6
1,822	3,6
1,824	3,4
1,825	3,6
1,825	3,6
1,827	3,4
1,827	3,5
1,830	3,6
1,832	3,4
1,835	3,5
1,836	3,6
1,839	3,4
1,839	3,5
1,843	3,6
1,844	3,4
1,846	3,4
1,849	3,6
1,850	3,6
1,852	3,4
1,854	3,5
1,855	3,6
1,857	3,4
1,858	3,5
1,860	3,6
1,861	3,4
1,863	3,5
1,863	3,6
1,865	3,4
1,865	3,5
1,866	3,6
1,866	3,4
1,868	3,4
1,869	3,6
1,871	3,6
1,872	3,4
1,874	3,5
1,876	3,6
1,877	3,4
1,880	3,5
1,883	3,6
1,885	3,4
1,888	3,5
1,890	3,6
1,890	3,4
1,893	3,4
1,894	3,6
1,896	3,6
1,899	3,4
1,901	3,5
1,902	3,6
1,902	3,4
1,902	3,5
1,904	3,6
1,905	3,4
1,907	3,5
1,909	3,6
1,910	3,4
1,912	3,5
1,913	3,6
1,913	3,4
1,915	3,4
1,916	3,6
1,918	3,6
1,918	3,4
1,920	3,5
1,921	3,6
1,921	3,4
1,923	3,5
1,923	3,6
1,924	3,4
1,924	3,5
1,926	3,6
1,926	3,4
1,927	3,5
1,927	3,6
1,929	3,4
1,929	3,4
1,931	3,6
1,932	3,6
1,934	3,4
1,935	3,5
1,935	3,6
1,937	3,4
1,938	3,5
1,938	3,6
1,940	3,4
1,942	3,5
1,943	3,6
1,943	3,4
1,945	3,5
1,946	3,6
1,948	3,4
1,949	3,4
1,951	3,5
1,953	3,6
1,953	3,4
1,954	3,5
1,956	3,6
1,957	3,4
1,959	3,5
1,960	3,6
1,960	3,4
1,960	3,5
1,960	3,6
1,962	3,4
1,962	3,4
1,962	3,6
1,962	3,4
1,962	3,4
1,962	3,5
1,963	3,6
1,963	3,4
1,963	3,5
1,965	3,6
1,965	3,4
1,965	3,5
1,967	3,6
1,968	3,4
1,968	3,5
1,970	3,6
1,971	3,4
1,973	3,4
1,974	3,6
1,976	3,6
1,979	3,4
1,981	3,5
1,982	3,6
1,984	3,4
1,985	3,5
1,987	3,6
1,989	3,4
1,992	3,5
1,993	3,6
1,995	3,4
1,996	3,5
1,998	3,6
2,000	3,4
2,003	3,4
2,004	3,6
2,006	3,6
2,007	3,4
2,009	3,5
2,011	3,6
2,012	3,4
2,014	3,5
2,015	3,6
2,017	3,4
2,018	3,5
2,022	3,6
2,023	3,4
2,025	3,5
2,026	3,6
2,026	3,4
2,029	3,4
2,031	3,5
2,031	3,6
2,033	3,4
2,034	3,5
2,036	3,6
2,036	3,4
2,037	3,5
2,039	3,6
2,039	3,4
2,040	3,4
2,042	3,6
2,044	3,4
2,047	3,4
2,048	3,5
2,050	3,6
2,053	3,4
2,055	3,5
2,058	3,6
2,061	3,4
2,062	3,5
2,064	3,6
2,066	3,4
2,069	3,5
2,070	3,6
2,072	3,4
2,073	3,4
2,075	3,6
2,075	3,4
2,077	3,4
2,078	3,5
2,080	3,6
2,081	3,4
2,083	3,5
2,083	3,6
2,084	3,4
2,086	3,5
2,086	3,6
2,088	3,4
2,089	3,5
2,091	3,6
2,092	3,4
2,094	3,4
2,094	3,6
2,095	3,4
2,095	3,4
2,097	3,5
2,099	3,6
2,099	3,4
2,100	3,5
2,100	3,6
2,102	3,4
2,102	3,5
2,103	3,6
2,103	3,4
2,105	3,5
2,105	3,6
2,106	3,4
2,108	3,4
2,108	3,6
2,110	3,4
2,110	3,4
2,110	3,5
2,111	3,6
2,111	3,4
2,113	3,5
